Experiment,Metabolite,Concentration_ASICS_FID,Concentration_ASICS_CSV,Concentration_GS,Diff_FID_GS,Diff_CSV_GS,Diff_FID_CSV,Error_FID_Pct,Error_CSV_Pct
05RCF,Dihydrothymine,258.102727310958,5536.50938948365,0.0,258.102727310958,5536.50938948365,5278.406662172692,,
05RCF,Dimethylamine,68.1337412288319,2130.94708200933,327.3,259.16625877116815,1803.6470820093302,2062.8133407804985,79.1830915891134,551.0684637975344
05RCF,Dimethylglycine,0.0,260.216317288824,0.0,0.0,260.216317288824,260.216317288824,,
05RCF,Dimethylsulfone,64.0402109601796,1835.63494143576,0.0,64.0402109601796,1835.63494143576,1771.5947304755805,,
05RCF,Ethanolamine,1178.86833402519,12714.5785970287,389.9,788.9683340251901,12324.6785970287,11535.71026300351,202.35145781615546,3160.9845080863556
05RCF,Ethylmalonate,0.0,946.8621780481,0.0,0.0,946.8621780481,946.8621780481,,
05RCF,Formate,0.0,0.0,167.4,167.4,167.4,0.0,100.0,100.0
05RCF,Fumarate,0.0,8.35059348426033,0.0,0.0,8.35059348426033,8.35059348426033,,
05RCF,GABA,364.688227298989,4714.25382546497,0.0,364.688227298989,4714.25382546497,4349.565598165981,,
05RCF,GDP,0.0,148.003473588889,0.0,0.0,148.003473588889,148.003473588889,,
05RCF,GMP,289.833251957421,957.986481542199,0.0,289.833251957421,957.986481542199,668.153229584778,,
05RCF,GTP,0.0,1436.0408181627,0.0,0.0,1436.0408181627,1436.0408181627,,
05RCF,Galactitol,0.0,2720.26020980336,0.0,0.0,2720.26020980336,2720.26020980336,,
05RCF,Glutaconate,0.0,25.0940184261436,0.0,0.0,25.0940184261436,25.0940184261436,,
05RCF,Glutarate,164.020010271332,0.0,0.0,164.020010271332,0.0,164.020010271332,,
05RCF,Glycerol,454.027096392965,4086.24647547374,0.0,454.027096392965,4086.24647547374,3632.2193790807746,,
05RCF,Glycerophosphocholine,48.3680169182333,819.807297609259,0.0,48.3680169182333,819.807297609259,771.4392806910257,,
05RCF,Glycogen,0.0,1483.73689222166,0.0,0.0,1483.73689222166,1483.73689222166,,
05RCF,Glycolate,0.0,16058.0484068517,329.6,329.6,15728.4484068517,16058.0484068517,100.0,4771.980705962287
05RCF,Guanidinoacetate,0.0,2329.02614293004,0.0,0.0,2329.02614293004,2329.02614293004,,
05RCF,Hippurate,2100.82861142346,11806.4199982195,1300.5,800.3286114234602,10505.9199982195,9705.59138679604,61.54007008254211,807.8369856377933
05RCF,Homovanillate,119.105069708194,542.768537563351,0.0,119.105069708194,542.768537563351,423.66346785515697,,
05RCF,Hypotaurine,0.0,1100.98904438906,0.0,0.0,1100.98904438906,1100.98904438906,,
05RCF,Hypoxanthine,0.0,294.730719465521,43.2,43.2,251.53071946552103,294.730719465521,100.0,582.2470357998171
05RCF,IMP,0.0,102.052682228424,0.0,0.0,102.052682228424,102.052682228424,,
05RCF,Indoxylsulfate,939.491310515103,5666.64292189022,0.0,939.491310515103,5666.64292189022,4727.151611375118,,
05RCF,Inosine,0.0,506.290059031543,0.0,0.0,506.290059031543,506.290059031543,,
05RCF,Isobutyrate,0.0,124.982480574848,0.0,0.0,124.982480574848,124.982480574848,,
05RCF,Isocitrate,307.379575684606,11335.2255490719,0.0,307.379575684606,11335.2255490719,11027.845973387293,,
05RCF,Isovalerate,79.5289762011608,962.631167368598,0.0,79.5289762011608,962.631167368598,883.1021911674371,,
05RCF,Kynurenate,0.0,156.628383311751,0.0,0.0,156.628383311751,156.628383311751,,
05RCF,L-Alanine,460.996082233858,915.180656777835,0.0,460.996082233858,915.180656777835,454.184574543977,,
05RCF,L-Anserine,232.892767004523,1644.41423357429,0.0,232.892767004523,1644.41423357429,1411.521466569767,,
05RCF,L-Arabitol,1081.92342405279,10552.5793771916,0.0,1081.92342405279,10552.5793771916,9470.65595313881,,
05RCF,L-Arginine,1014.60026143419,3047.46402909258,0.0,1014.60026143419,3047.46402909258,2032.8637676583899,,
05RCF,L-Asparagine,377.271991842303,4798.21524199617,0.0,377.271991842303,4798.21524199617,4420.943250153868,,
05RCF,L-Aspartate,1047.95460876186,8603.24094551183,0.0,1047.95460876186,8603.24094551183,7555.28633674997,,
05RCF,L-Carnitine,0.0,1498.97965040711,0.0,0.0,1498.97965040711,1498.97965040711,,
05RCF,L-Carnosine,262.013950007221,1836.03824153413,0.0,262.013950007221,1836.03824153413,1574.024291526909,,
05RCF,L-Citrulline,699.951207550473,6743.31720492762,0.0,699.951207550473,6743.31720492762,6043.365997377147,,
05RCF,L-Cysteine,0.0,18720.2784345211,0.0,0.0,18720.2784345211,18720.2784345211,,
05RCF,L-Cystine,190.249223511162,818.036319591275,0.0,190.249223511162,818.036319591275,627.787096080113,,
05RCF,L-Glutamate,1531.22143711631,8382.94222863255,0.0,1531.22143711631,8382.94222863255,6851.72079151624,,
05RCF,L-Glutamine,1239.72210851451,3944.14562315616,0.0,1239.72210851451,3944.14562315616,2704.4235146416504,,
05RCF,L-Glutathione-oxidized,0.0,1561.02476828207,0.0,0.0,1561.02476828207,1561.02476828207,,
05RCF,L-Glutathione-reduced,0.0,988.19844504038,0.0,0.0,988.19844504038,988.19844504038,,
05RCF,L-Glycine,1316.59122629762,0.0,0.0,1316.59122629762,0.0,1316.59122629762,,
05RCF,L-Histidine,0.0,2837.03110961823,0.0,0.0,2837.03110961823,2837.03110961823,,
05RCF,L-Isoleucine,134.82620806481,896.953518249036,0.0,134.82620806481,896.953518249036,762.1273101842261,,
05RCF,L-Leucine,126.229310736726,673.266665145432,0.0,126.229310736726,673.266665145432,547.0373544087059,,
05RCF,L-Lysine,0.0,3866.11945223479,0.0,0.0,3866.11945223479,3866.11945223479,,
05RCF,L-Ornithine,0.0,2775.19554517834,0.0,0.0,2775.19554517834,2775.19554517834,,
05RCF,L-Phenylalanine,520.051895421879,3099.8461551443,0.0,520.051895421879,3099.8461551443,2579.794259722421,,
05RCF,L-Proline,1480.95081523024,12024.245195586,0.0,1480.95081523024,12024.245195586,10543.29438035576,,
05RCF,L-Serine,939.514786000168,7336.11368298683,0.0,939.514786000168,7336.11368298683,6396.598896986662,,
05RCF,L-Threonine,534.396622697685,2211.82066047386,0.0,534.396622697685,2211.82066047386,1677.4240377761748,,
05RCF,L-Tryptophane,394.003362136763,2212.90023267145,0.0,394.003362136763,2212.90023267145,1818.896870534687,,
05RCF,L-Tyrosine,234.478531048155,1364.66543812727,0.0,234.478531048155,1364.66543812727,1130.186907079115,,
05RCF,L-Valine,113.275033699183,346.527688081548,0.0,113.275033699183,346.527688081548,233.252654382365,,
05RCF,Lactate,0.0,3978.5765491614,18.9,18.9,3959.6765491614,3978.5765491614,100.0,20950.669572282543
05RCF,Lactose,859.607740221687,10001.4397014805,0.0,859.607740221687,10001.4397014805,9141.831961258813,,
05RCF,Levoglucosan,456.311314101749,2127.23020450605,0.0,456.311314101749,2127.23020450605,1670.918890404301,,
05RCF,Levulinate,118.173438148167,289.241870272022,0.0,118.173438148167,289.241870272022,171.06843212385502,,
05RCF,Long-chain_alkane,0.0,346.836767018317,0.0,0.0,346.836767018317,346.836767018317,,
05RCF,Malate,462.649801776238,3449.70502868812,0.0,462.649801776238,3449.70502868812,2987.055226911882,,
05RCF,Malonate,455.821666945015,0.0,289.3,166.521666945015,289.3,455.821666945015,57.56020288455409,100.0
05RCF,Mandelate,149.084371957708,2.65416761663598,0.0,149.084371957708,2.65416761663598,146.430204341072,,
05RCF,Methylamine,0.0,1928.27491853934,0.0,0.0,1928.27491853934,1928.27491853934,,
05RCF,Methylguanidine,126.786586345977,2235.0667334812,0.0,126.786586345977,2235.0667334812,2108.280147135223,,
05RCF,Methylmalonate,0.0,2684.51742420403,0.0,0.0,2684.51742420403,2684.51742420403,,
05RCF,Myo-Inositol,323.701215634608,4707.78355426033,0.0,323.701215634608,4707.78355426033,4384.082338625722,,
05RCF,N-(2-Furoyl)Glycine,0.0,580.675938818321,0.0,0.0,580.675938818321,580.675938818321,,
05RCF,N-Acetyl-L-Aspartate,128.179457588498,3271.12398987494,0.0,128.179457588498,3271.12398987494,3142.944532286442,,
05RCF,N-Acetylglycine,163.312597768681,2136.532511429,0.0,163.312597768681,2136.532511429,1973.219913660319,,
05RCF,NAD,0.0,0.0345281718186784,0.0,0.0,0.0345281718186784,0.0345281718186784,,
05RCF,NADP,0.0,0.0372646938389646,0.0,0.0,0.0372646938389646,0.0372646938389646,,
05RCF,Nicotinate,0.0,0.0716121201153916,0.0,0.0,0.0716121201153916,0.0716121201153916,,
05RCF,Nicotinurate,0.0,0.129164050607797,0.0,0.0,0.129164050607797,0.129164050607797,,
05RCF,O-Acetyl-L-Carnitine,89.1897135326811,1789.7180829771,0.0,89.1897135326811,1789.7180829771,1700.528369444419,,
05RCF,Pantothenate,0.0,490.58485559873,31.9,31.9,458.68485559873,490.58485559873,100.0,1437.883559870627
05RCF,Phenethylamine,769.062833514167,15304.9984359077,0.0,769.062833514167,15304.9984359077,14535.935602393534,,
05RCF,Phenylglyoxylate,0.0,12038.4359619402,0.0,0.0,12038.4359619402,12038.4359619402,,
05RCF,Phosphocholine,46.7974647262714,503.726338340115,0.0,46.7974647262714,503.726338340115,456.92887361384356,,
05RCF,PropyleneGlycol,122.307293256839,1143.78279589147,0.0,122.307293256839,1143.78279589147,1021.475502634631,,
05RCF,Putrescine,0.0,3014.84220421603,0.0,0.0,3014.84220421603,3014.84220421603,,
05RCF,Pyrocatechol,0.0,1686.70064654233,0.0,0.0,1686.70064654233,1686.70064654233,,
05RCF,Pyroglutamate,820.974393831528,5144.73035332519,140.1,680.874393831528,5004.630353325189,4323.755959493662,485.9917157969508,3572.1844063705853
05RCF,Pyruvate,0.0,314.779352901801,0.0,0.0,314.779352901801,314.779352901801,,
05RCF,Quinolinate,0.0,2306.48943526894,0.0,0.0,2306.48943526894,2306.48943526894,,
05RCF,S-Acetamidomethylcysteine,151.088478544835,1888.29836984709,0.0,151.088478544835,1888.29836984709,1737.209891302255,,
05RCF,Saccarate,582.743140010928,13193.3624816816,0.0,582.743140010928,13193.3624816816,12610.619341670672,,
05RCF,Sarcosine,91.248736332339,2493.36364041659,0.0,91.248736332339,2493.36364041659,2402.114904084251,,
05RCF,Saturated_fattty_acids,132.133271066763,962.124809240388,0.0,132.133271066763,962.124809240388,829.991538173625,,
05RCF,Sebacate,0.0,240.095420208736,0.0,0.0,240.095420208736,240.095420208736,,
05RCF,Spermidine,0.0,2567.39585724815,0.0,0.0,2567.39585724815,2567.39585724815,,
05RCF,Succinate,0.0,0.0,13.8,13.8,13.8,0.0,100.0,100.0
05RCF,Syringate,50.7766420532363,586.670690310465,0.0,50.7766420532363,586.670690310465,535.8940482572287,,
05RCF,TMAO,3842.57283524991,498.48897317683,0.0,3842.57283524991,498.48897317683,3344.08386207308,,
05RCF,Taurine,0.0,8226.88454851002,161.8,161.8,8065.084548510019,8226.88454851002,100.0,4984.601080661321
05RCF,Threitol,1014.92612610059,11672.8718793612,0.0,1014.92612610059,11672.8718793612,10657.94575326061,,
05RCF,Threonate,836.330922634225,14929.4453857664,0.0,836.330922634225,14929.4453857664,14093.114463132175,,
05RCF,Trans-Acotinate,235.749167264499,929.598238967391,0.0,235.749167264499,929.598238967391,693.849071702892,,
05RCF,Trigonelline,887.441794714003,776.955011523519,453.9,433.541794714003,323.05501152351906,110.48678319048395,95.51482588984425,71.17316843435097
05RCF,Trimethylamine,44.8362520137878,66.393769956266,0.0,44.8362520137878,66.393769956266,21.5575179424782,,
05RCF,UDP,0.0,166.303430523291,0.0,0.0,166.303430523291,166.303430523291,,
05RCF,UDPG,270.160682905622,1249.65968867928,0.0,270.160682905622,1249.65968867928,979.4990057736579,,
05RCF,UMP,268.744035255123,1661.62440325952,0.0,268.744035255123,1661.62440325952,1392.880368004397,,
05RCF,UTP,155.299410987315,1624.27468034224,0.0,155.299410987315,1624.27468034224,1468.9752693549249,,
05RCF,Uracil,2558.31284596958,17820.0657719967,76.4,2481.91284596958,17743.665771996697,15261.752926027119,3248.5770235203922,23224.693418843843
05RCF,Uridine,250.856601074459,460.046822452164,11.3,239.556601074459,448.746822452164,209.190221377705,2119.9699210129115,3971.210818160743
05RCF,Urocanate,0.0,572.539708888012,14.2,14.2,558.339708888012,572.539708888012,100.0,3931.9697809014924
05RCF,Valerate,178.093194492004,1507.08033495286,0.0,178.093194492004,1507.08033495286,1328.9871404608562,,
05RCF,Vanillate,262.22815937672,953.370390971221,0.0,262.22815937672,953.370390971221,691.142231594501,,
05RCF,Xylitol,750.918196789307,1186.88364809436,158.7,592.2181967893071,1028.18364809436,435.9654513050531,373.1683659667972,647.8787952705483
05RCF,alpha-Hydroxyisobutyrate,148.07923250505,1115.43862448341,0.0,148.07923250505,1115.43862448341,967.35939197836,,
05RCF,dAMP,0.0,857.899420594494,0.0,0.0,857.899420594494,857.899420594494,,
05RCF,trans-4-Hydroxy-L-Proline,278.008021815093,2858.9114878993,0.0,278.008021815093,2858.9114878993,2580.903466084207,,
05RCF,trans-Ferulate,0.0,1835.53863066977,0.0,0.0,1835.53863066977,1835.53863066977,,
